Training loss=2.050951
Validation loss=2.626136
Min Validation loss=2.602863
Iteration of min validation loss=3380

Iterations trained=3743
Duration=642:20

Number of training examples=2925
Number of validation examples=100

Batch size=10
Learning rate=0.001000
Number of input (T)=80

Number of hidden layers=2
Number of hidden units per year=300

Iter=1, Training Loss=7.611105, Validation Loss=7.687644, Time Elapsed=00:07
Iter=334, Training Loss=4.618009, Validation Loss=4.380285, Time Elapsed=12:16
Iter=335, Training Loss=4.481499, Validation Loss=4.380285, Time Elapsed=12:18
Iter=336, Training Loss=4.532027, Validation Loss=4.380285, Time Elapsed=12:20
Iter=337, Training Loss=4.684849, Validation Loss=4.380285, Time Elapsed=12:22
Iter=338, Training Loss=4.359591, Validation Loss=4.380285, Time Elapsed=12:24
Iter=339, Training Loss=4.700102, Validation Loss=4.380285, Time Elapsed=12:26
Iter=340, Training Loss=3.961812, Validation Loss=4.380285, Time Elapsed=12:28
Iter=341, Training Loss=4.469141, Validation Loss=4.527834, Time Elapsed=12:32
Iter=342, Training Loss=4.316672, Validation Loss=4.527834, Time Elapsed=12:34
Iter=343, Training Loss=4.130890, Validation Loss=4.527834, Time Elapsed=12:36
Iter=344, Training Loss=4.018307, Validation Loss=4.527834, Time Elapsed=12:38
Iter=345, Training Loss=4.387540, Validation Loss=4.527834, Time Elapsed=12:40
Iter=346, Training Loss=4.807244, Validation Loss=4.527834, Time Elapsed=12:42
Iter=347, Training Loss=4.420336, Validation Loss=4.527834, Time Elapsed=12:44
Iter=348, Training Loss=3.714057, Validation Loss=4.527834, Time Elapsed=12:46
Iter=349, Training Loss=4.498620, Validation Loss=4.527834, Time Elapsed=12:48
Iter=350, Training Loss=4.481052, Validation Loss=4.527834, Time Elapsed=12:49
Iter=351, Training Loss=4.369805, Validation Loss=4.480143, Time Elapsed=12:54
Iter=352, Training Loss=4.427929, Validation Loss=4.480143, Time Elapsed=12:56
Iter=353, Training Loss=4.639452, Validation Loss=4.480143, Time Elapsed=12:58
Iter=354, Training Loss=4.242969, Validation Loss=4.480143, Time Elapsed=13:00
Iter=355, Training Loss=4.264181, Validation Loss=4.480143, Time Elapsed=13:02
Iter=356, Training Loss=4.185237, Validation Loss=4.480143, Time Elapsed=13:04
Iter=357, Training Loss=4.096324, Validation Loss=4.480143, Time Elapsed=13:06
Iter=358, Training Loss=4.615710, Validation Loss=4.480143, Time Elapsed=13:08
Iter=359, Training Loss=4.283133, Validation Loss=4.480143, Time Elapsed=13:10
Iter=360, Training Loss=3.982492, Validation Loss=4.480143, Time Elapsed=13:11
Iter=361, Training Loss=4.360892, Validation Loss=4.412477, Time Elapsed=13:16
Iter=362, Training Loss=4.223867, Validation Loss=4.412477, Time Elapsed=13:18
Iter=363, Training Loss=4.390787, Validation Loss=4.412477, Time Elapsed=13:20
Iter=364, Training Loss=4.324019, Validation Loss=4.412477, Time Elapsed=13:22
Iter=365, Training Loss=4.287527, Validation Loss=4.412477, Time Elapsed=13:24
Iter=366, Training Loss=4.126371, Validation Loss=4.412477, Time Elapsed=13:26
Iter=367, Training Loss=4.216194, Validation Loss=4.412477, Time Elapsed=13:27
Iter=368, Training Loss=3.937791, Validation Loss=4.412477, Time Elapsed=13:29
Iter=369, Training Loss=4.616250, Validation Loss=4.412477, Time Elapsed=13:31
Iter=370, Training Loss=4.393841, Validation Loss=4.412477, Time Elapsed=13:33
Iter=371, Training Loss=4.038385, Validation Loss=4.398612, Time Elapsed=13:38
Iter=372, Training Loss=4.440857, Validation Loss=4.398612, Time Elapsed=13:40
Iter=373, Training Loss=4.159768, Validation Loss=4.398612, Time Elapsed=13:42
Iter=374, Training Loss=4.360122, Validation Loss=4.398612, Time Elapsed=13:44
Iter=375, Training Loss=4.080865, Validation Loss=4.398612, Time Elapsed=13:46
Iter=376, Training Loss=4.204766, Validation Loss=4.398612, Time Elapsed=13:47
Iter=377, Training Loss=4.239955, Validation Loss=4.398612, Time Elapsed=13:49
Iter=378, Training Loss=4.212588, Validation Loss=4.398612, Time Elapsed=13:51
Iter=379, Training Loss=3.967329, Validation Loss=4.398612, Time Elapsed=13:53
Iter=380, Training Loss=4.004848, Validation Loss=4.398612, Time Elapsed=13:55
Iter=381, Training Loss=4.199738, Validation Loss=4.561986, Time Elapsed=14:00
Iter=382, Training Loss=4.366157, Validation Loss=4.561986, Time Elapsed=14:02
Iter=383, Training Loss=4.627356, Validation Loss=4.561986, Time Elapsed=14:04
Iter=384, Training Loss=4.162559, Validation Loss=4.561986, Time Elapsed=14:06
Iter=385, Training Loss=4.055192, Validation Loss=4.561986, Time Elapsed=14:07
Iter=386, Training Loss=4.293776, Validation Loss=4.561986, Time Elapsed=14:09
Iter=387, Training Loss=4.002149, Validation Loss=4.561986, Time Elapsed=14:11
Iter=388, Training Loss=4.048494, Validation Loss=4.561986, Time Elapsed=14:13
Iter=389, Training Loss=4.340411, Validation Loss=4.561986, Time Elapsed=14:15
Iter=390, Training Loss=4.219365, Validation Loss=4.561986, Time Elapsed=14:17
Iter=391, Training Loss=4.394444, Validation Loss=4.372333, Time Elapsed=14:21
Iter=392, Training Loss=4.295854, Validation Loss=4.372333, Time Elapsed=14:23
Iter=393, Training Loss=4.036902, Validation Loss=4.372333, Time Elapsed=14:25
Iter=394, Training Loss=4.051417, Validation Loss=4.372333, Time Elapsed=14:27
Iter=395, Training Loss=3.783524, Validation Loss=4.372333, Time Elapsed=14:29
Iter=396, Training Loss=4.102218, Validation Loss=4.372333, Time Elapsed=14:30
Iter=397, Training Loss=4.214660, Validation Loss=4.372333, Time Elapsed=14:32
Iter=398, Training Loss=3.897391, Validation Loss=4.372333, Time Elapsed=14:33
Iter=399, Training Loss=4.050849, Validation Loss=4.372333, Time Elapsed=14:35
Iter=400, Training Loss=4.296018, Validation Loss=4.372333, Time Elapsed=14:37
Iter=401, Training Loss=4.163540, Validation Loss=4.249423, Time Elapsed=14:41
Iter=402, Training Loss=4.003088, Validation Loss=4.249423, Time Elapsed=14:43
Iter=403, Training Loss=4.310919, Validation Loss=4.249423, Time Elapsed=14:45
Iter=404, Training Loss=3.964322, Validation Loss=4.249423, Time Elapsed=14:47
Iter=405, Training Loss=3.676559, Validation Loss=4.249423, Time Elapsed=14:49
Iter=406, Training Loss=3.852978, Validation Loss=4.249423, Time Elapsed=14:51
Iter=407, Training Loss=3.988509, Validation Loss=4.249423, Time Elapsed=14:53
Iter=408, Training Loss=4.190580, Validation Loss=4.249423, Time Elapsed=14:55
Iter=409, Training Loss=4.086990, Validation Loss=4.249423, Time Elapsed=14:57
Iter=410, Training Loss=3.958956, Validation Loss=4.249423, Time Elapsed=14:59
Iter=411, Training Loss=4.471974, Validation Loss=4.321851, Time Elapsed=15:03
Iter=412, Training Loss=4.103190, Validation Loss=4.321851, Time Elapsed=15:05
Iter=413, Training Loss=4.316819, Validation Loss=4.321851, Time Elapsed=15:07
Iter=414, Training Loss=4.392977, Validation Loss=4.321851, Time Elapsed=15:09
Iter=415, Training Loss=4.571215, Validation Loss=4.321851, Time Elapsed=15:11
Iter=416, Training Loss=4.326072, Validation Loss=4.321851, Time Elapsed=15:13
Iter=417, Training Loss=3.665928, Validation Loss=4.321851, Time Elapsed=15:15
Iter=418, Training Loss=3.890574, Validation Loss=4.321851, Time Elapsed=15:17
Iter=419, Training Loss=3.988332, Validation Loss=4.321851, Time Elapsed=15:19
Iter=420, Training Loss=4.072452, Validation Loss=4.321851, Time Elapsed=15:20
Iter=421, Training Loss=3.981121, Validation Loss=4.239968, Time Elapsed=15:25
Iter=422, Training Loss=3.953459, Validation Loss=4.239968, Time Elapsed=15:27
Iter=423, Training Loss=4.189763, Validation Loss=4.239968, Time Elapsed=15:29
Iter=424, Training Loss=3.853121, Validation Loss=4.239968, Time Elapsed=15:31
Iter=425, Training Loss=4.044852, Validation Loss=4.239968, Time Elapsed=15:33
Iter=426, Training Loss=3.863224, Validation Loss=4.239968, Time Elapsed=15:35
Iter=427, Training Loss=4.036585, Validation Loss=4.239968, Time Elapsed=15:37
Iter=428, Training Loss=4.385818, Validation Loss=4.239968, Time Elapsed=15:38
Iter=429, Training Loss=3.777046, Validation Loss=4.239968, Time Elapsed=15:40
Iter=430, Training Loss=3.756566, Validation Loss=4.239968, Time Elapsed=15:42
Iter=431, Training Loss=4.187800, Validation Loss=4.179561, Time Elapsed=15:47
Iter=432, Training Loss=4.051160, Validation Loss=4.179561, Time Elapsed=15:49
Iter=433, Training Loss=3.846298, Validation Loss=4.179561, Time Elapsed=15:51
Iter=434, Training Loss=4.259334, Validation Loss=4.179561, Time Elapsed=15:53
Iter=435, Training Loss=4.211005, Validation Loss=4.179561, Time Elapsed=15:55
Iter=436, Training Loss=4.187421, Validation Loss=4.179561, Time Elapsed=15:57
Iter=437, Training Loss=3.746615, Validation Loss=4.179561, Time Elapsed=15:58
Iter=438, Training Loss=4.119064, Validation Loss=4.179561, Time Elapsed=16:00
Iter=439, Training Loss=4.093370, Validation Loss=4.179561, Time Elapsed=16:02
Iter=440, Training Loss=4.036247, Validation Loss=4.179561, Time Elapsed=16:04
Iter=441, Training Loss=4.403602, Validation Loss=4.204770, Time Elapsed=16:09
Iter=442, Training Loss=3.958743, Validation Loss=4.204770, Time Elapsed=16:11
Iter=443, Training Loss=3.818686, Validation Loss=4.204770, Time Elapsed=16:13
Iter=444, Training Loss=4.130439, Validation Loss=4.204770, Time Elapsed=16:14
Iter=445, Training Loss=3.962811, Validation Loss=4.204770, Time Elapsed=16:16
Iter=446, Training Loss=3.787619, Validation Loss=4.204770, Time Elapsed=16:18
Iter=447, Training Loss=4.284873, Validation Loss=4.204770, Time Elapsed=16:20
Iter=448, Training Loss=3.427408, Validation Loss=4.204770, Time Elapsed=16:22
Iter=449, Training Loss=4.263750, Validation Loss=4.204770, Time Elapsed=16:24
Iter=450, Training Loss=4.077458, Validation Loss=4.204770, Time Elapsed=16:26
Iter=451, Training Loss=4.072244, Validation Loss=4.169076, Time Elapsed=16:31
Iter=452, Training Loss=3.631782, Validation Loss=4.169076, Time Elapsed=16:33
Iter=453, Training Loss=4.266604, Validation Loss=4.169076, Time Elapsed=16:35
Iter=454, Training Loss=4.292260, Validation Loss=4.169076, Time Elapsed=16:36
Iter=455, Training Loss=4.121561, Validation Loss=4.169076, Time Elapsed=16:38
Iter=456, Training Loss=4.031723, Validation Loss=4.169076, Time Elapsed=16:40
Iter=457, Training Loss=3.812945, Validation Loss=4.169076, Time Elapsed=16:42
Iter=458, Training Loss=3.953666, Validation Loss=4.169076, Time Elapsed=16:44
Iter=459, Training Loss=4.070884, Validation Loss=4.169076, Time Elapsed=16:46
Iter=460, Training Loss=4.011877, Validation Loss=4.169076, Time Elapsed=16:48
Iter=461, Training Loss=3.762532, Validation Loss=4.254579, Time Elapsed=16:53
Iter=462, Training Loss=3.824064, Validation Loss=4.254579, Time Elapsed=16:55
Iter=463, Training Loss=4.550875, Validation Loss=4.254579, Time Elapsed=16:57
Iter=464, Training Loss=3.888793, Validation Loss=4.254579, Time Elapsed=16:59
Iter=465, Training Loss=3.942726, Validation Loss=4.254579, Time Elapsed=17:01
Iter=466, Training Loss=4.109383, Validation Loss=4.254579, Time Elapsed=17:02
Iter=467, Training Loss=3.481962, Validation Loss=4.254579, Time Elapsed=17:04
Iter=468, Training Loss=3.799122, Validation Loss=4.254579, Time Elapsed=17:06
Iter=469, Training Loss=4.035933, Validation Loss=4.254579, Time Elapsed=17:08
Iter=470, Training Loss=3.463168, Validation Loss=4.254579, Time Elapsed=17:10
Iter=471, Training Loss=3.897025, Validation Loss=3.987739, Time Elapsed=17:15
Iter=472, Training Loss=3.979007, Validation Loss=3.987739, Time Elapsed=17:17
Iter=473, Training Loss=4.287980, Validation Loss=3.987739, Time Elapsed=17:19
Iter=474, Training Loss=3.851871, Validation Loss=3.987739, Time Elapsed=17:21
Iter=475, Training Loss=3.881628, Validation Loss=3.987739, Time Elapsed=17:22
Iter=476, Training Loss=3.866899, Validation Loss=3.987739, Time Elapsed=17:24
Iter=477, Training Loss=4.090495, Validation Loss=3.987739, Time Elapsed=17:26
Iter=478, Training Loss=4.150954, Validation Loss=3.987739, Time Elapsed=17:28
Iter=479, Training Loss=3.823861, Validation Loss=3.987739, Time Elapsed=17:30
Iter=480, Training Loss=4.212456, Validation Loss=3.987739, Time Elapsed=17:32
Iter=481, Training Loss=3.741629, Validation Loss=4.110914, Time Elapsed=17:37
Iter=482, Training Loss=3.954233, Validation Loss=4.110914, Time Elapsed=17:39
Iter=483, Training Loss=3.703345, Validation Loss=4.110914, Time Elapsed=17:40
Iter=484, Training Loss=4.223302, Validation Loss=4.110914, Time Elapsed=17:42
Iter=485, Training Loss=3.960643, Validation Loss=4.110914, Time Elapsed=17:44
Iter=486, Training Loss=4.014664, Validation Loss=4.110914, Time Elapsed=17:46
Iter=487, Training Loss=3.647534, Validation Loss=4.110914, Time Elapsed=17:48
Iter=488, Training Loss=3.696462, Validation Loss=4.110914, Time Elapsed=17:50
Iter=489, Training Loss=3.985226, Validation Loss=4.110914, Time Elapsed=17:52
Iter=490, Training Loss=4.023026, Validation Loss=4.110914, Time Elapsed=17:54
Iter=491, Training Loss=4.093618, Validation Loss=3.968067, Time Elapsed=17:59
Iter=492, Training Loss=3.551540, Validation Loss=3.968067, Time Elapsed=18:01
Iter=493, Training Loss=3.563188, Validation Loss=3.968067, Time Elapsed=18:03
Iter=494, Training Loss=3.939301, Validation Loss=3.968067, Time Elapsed=18:05
Iter=495, Training Loss=3.941883, Validation Loss=3.968067, Time Elapsed=18:06
Iter=496, Training Loss=3.571501, Validation Loss=3.968067, Time Elapsed=18:08
Iter=497, Training Loss=3.846739, Validation Loss=3.968067, Time Elapsed=18:10
Iter=498, Training Loss=3.632980, Validation Loss=3.968067, Time Elapsed=18:12
Iter=499, Training Loss=3.671646, Validation Loss=3.968067, Time Elapsed=18:14
Iter=500, Training Loss=4.149276, Validation Loss=3.968067, Time Elapsed=18:16
Iter=501, Training Loss=3.814970, Validation Loss=4.029269, Time Elapsed=18:21
Iter=502, Training Loss=3.511629, Validation Loss=4.029269, Time Elapsed=18:23
Iter=503, Training Loss=3.857547, Validation Loss=4.029269, Time Elapsed=18:25
Iter=504, Training Loss=3.379535, Validation Loss=4.029269, Time Elapsed=18:26
Iter=505, Training Loss=3.749181, Validation Loss=4.029269, Time Elapsed=18:28
Iter=506, Training Loss=3.690400, Validation Loss=4.029269, Time Elapsed=18:30
Iter=507, Training Loss=3.664244, Validation Loss=4.029269, Time Elapsed=18:32
Iter=508, Training Loss=4.094443, Validation Loss=4.029269, Time Elapsed=18:34
Iter=509, Training Loss=3.814482, Validation Loss=4.029269, Time Elapsed=18:36
Iter=510, Training Loss=3.617903, Validation Loss=4.029269, Time Elapsed=18:38
Iter=511, Training Loss=3.380767, Validation Loss=3.978254, Time Elapsed=18:43
Iter=512, Training Loss=4.195933, Validation Loss=3.978254, Time Elapsed=18:45
Iter=513, Training Loss=3.373724, Validation Loss=3.978254, Time Elapsed=18:47
Iter=514, Training Loss=4.342091, Validation Loss=3.978254, Time Elapsed=18:48
Iter=515, Training Loss=3.878406, Validation Loss=3.978254, Time Elapsed=18:50
Iter=516, Training Loss=3.594188, Validation Loss=3.978254, Time Elapsed=18:52
Iter=517, Training Loss=3.594034, Validation Loss=3.978254, Time Elapsed=18:54
Iter=518, Training Loss=3.490924, Validation Loss=3.978254, Time Elapsed=18:56
Iter=519, Training Loss=4.365862, Validation Loss=3.978254, Time Elapsed=18:58
Iter=520, Training Loss=3.761953, Validation Loss=3.978254, Time Elapsed=19:00
Iter=521, Training Loss=3.583818, Validation Loss=3.830930, Time Elapsed=19:05
Iter=522, Training Loss=3.838107, Validation Loss=3.830930, Time Elapsed=19:06
Iter=523, Training Loss=3.958879, Validation Loss=3.830930, Time Elapsed=19:08
Iter=524, Training Loss=3.714911, Validation Loss=3.830930, Time Elapsed=19:10
Iter=525, Training Loss=4.111521, Validation Loss=3.830930, Time Elapsed=19:12
Iter=526, Training Loss=3.662757, Validation Loss=3.830930, Time Elapsed=19:14
Iter=527, Training Loss=3.953416, Validation Loss=3.830930, Time Elapsed=19:16
Iter=528, Training Loss=3.667537, Validation Loss=3.830930, Time Elapsed=19:18
Iter=529, Training Loss=3.445021, Validation Loss=3.830930, Time Elapsed=19:20
Iter=530, Training Loss=3.765731, Validation Loss=3.830930, Time Elapsed=19:22
Iter=531, Training Loss=3.944733, Validation Loss=4.028376, Time Elapsed=19:27
Iter=532, Training Loss=3.789972, Validation Loss=4.028376, Time Elapsed=19:28
Iter=533, Training Loss=3.444835, Validation Loss=4.028376, Time Elapsed=19:30
Iter=534, Training Loss=4.013155, Validation Loss=4.028376, Time Elapsed=19:32
Iter=535, Training Loss=3.751910, Validation Loss=4.028376, Time Elapsed=19:34
Iter=536, Training Loss=3.872257, Validation Loss=4.028376, Time Elapsed=19:36
Iter=537, Training Loss=3.965762, Validation Loss=4.028376, Time Elapsed=19:38
Iter=538, Training Loss=3.717436, Validation Loss=4.028376, Time Elapsed=19:40
Iter=539, Training Loss=3.787433, Validation Loss=4.028376, Time Elapsed=19:42
Iter=540, Training Loss=4.147446, Validation Loss=4.028376, Time Elapsed=19:44
Iter=541, Training Loss=3.757483, Validation Loss=3.924865, Time Elapsed=19:49
Iter=542, Training Loss=3.983453, Validation Loss=3.924865, Time Elapsed=19:51
Iter=543, Training Loss=3.666494, Validation Loss=3.924865, Time Elapsed=19:53
Iter=544, Training Loss=4.226759, Validation Loss=3.924865, Time Elapsed=19:55
Iter=545, Training Loss=3.764788, Validation Loss=3.924865, Time Elapsed=19:56
Iter=546, Training Loss=3.305598, Validation Loss=3.924865, Time Elapsed=19:58
Iter=547, Training Loss=4.038316, Validation Loss=3.924865, Time Elapsed=20:00
Iter=548, Training Loss=4.081861, Validation Loss=3.924865, Time Elapsed=20:02
Iter=549, Training Loss=4.092197, Validation Loss=3.924865, Time Elapsed=20:04
Iter=550, Training Loss=3.627145, Validation Loss=3.924865, Time Elapsed=20:06
Iter=551, Training Loss=3.864090, Validation Loss=3.787789, Time Elapsed=20:11
Iter=552, Training Loss=3.616138, Validation Loss=3.787789, Time Elapsed=20:13
Iter=553, Training Loss=3.316379, Validation Loss=3.787789, Time Elapsed=20:15
Iter=554, Training Loss=4.081086, Validation Loss=3.787789, Time Elapsed=20:17
Iter=555, Training Loss=3.840955, Validation Loss=3.787789, Time Elapsed=20:18
Iter=556, Training Loss=3.558245, Validation Loss=3.787789, Time Elapsed=20:20
Iter=557, Training Loss=4.249500, Validation Loss=3.787789, Time Elapsed=20:22
Iter=558, Training Loss=4.061370, Validation Loss=3.787789, Time Elapsed=20:24
Iter=559, Training Loss=3.771370, Validation Loss=3.787789, Time Elapsed=20:26
Iter=560, Training Loss=3.116476, Validation Loss=3.787789, Time Elapsed=20:28
Iter=561, Training Loss=3.912952, Validation Loss=3.877398, Time Elapsed=20:33
Iter=562, Training Loss=3.792033, Validation Loss=3.877398, Time Elapsed=20:35
Iter=563, Training Loss=3.907460, Validation Loss=3.877398, Time Elapsed=20:36
Iter=564, Training Loss=3.923709, Validation Loss=3.877398, Time Elapsed=20:38
Iter=565, Training Loss=3.715953, Validation Loss=3.877398, Time Elapsed=20:40
Iter=566, Training Loss=3.813056, Validation Loss=3.877398, Time Elapsed=20:42
Iter=567, Training Loss=4.007089, Validation Loss=3.877398, Time Elapsed=20:44
Iter=568, Training Loss=3.694920, Validation Loss=3.877398, Time Elapsed=20:46
Iter=569, Training Loss=3.623076, Validation Loss=3.877398, Time Elapsed=20:48
Iter=570, Training Loss=3.607275, Validation Loss=3.877398, Time Elapsed=20:50
Iter=571, Training Loss=3.538536, Validation Loss=3.947677, Time Elapsed=20:55
